WKT,GEOID,week_ending,biweekly_average_pm_pred,biweekly_average_pm_var,biweekly_average_o3_pred,biweekly_average_o3_var
"POINT (-766134.50034474 1898820.95793947)",08031000102,2014/07/13,9.97427608126827,4.26525014024701,58.572062326437,12.4814935210652
"POINT (-763711.527376102 1899404.85248987)",08031000201,2014/07/13,10.0065454960387,4.23655580695366,57.5172240272953,2.69651981068503
"POINT (-763815.747625989 1898572.25851956)",08031000202,2014/07/13,10.005909383389,4.21861718650089,57.3600282361125,0.884010390575167
"POINT (-766186.357097292 1898011.14334305)",08031000301,2014/07/13,9.97181563338502,4.25426089568987,58.6101928097197,12.7538492258386
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/07/13,9.95769810718,4.25926017801157,59.1115421312038,15.9033185828001
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/07/13,9.9741848670981,4.2317681240487,58.5527016788866,12.3419402805852
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/07/13,9.99430825638878,4.21755475895806,57.6416580663674,4.05752906039466
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/07/13,9.98472837164853,4.20842643880153,58.0860571686466,8.4863634208127
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/07/13,9.94823973070841,4.25135816235693,59.4505757257073,17.5346481764601
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/07/13,9.96601588295245,4.22500485163029,59.0533816035679,15.619755680774
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/07/13,9.97502394865161,4.20494376089225,58.783867948577,13.9875073732896
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/07/13,9.93500167946003,4.25241532052986,59.7352031665949,18.5862854748672
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/07/13,9.95646840286331,4.22400806463141,59.5194032944037,17.8527439577059
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/07/13,9.96641570215236,4.20668789503493,59.1790873426676,17.8329101034102
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/07/13,9.89232988152612,4.27072079928386,60.0090146986037,19.3319281059407
"POINT (-766188.624786908 1891860.42316043)",08031000903,2014/07/13,9.90577501480262,4.24580522312477,59.9670166894834,19.2564409592199
"POINT (-767268.273994791 1893322.27668872)",08031000904,2014/07/13,9.91964185504197,4.25863952528315,59.8916224855711,19.0416681133037
"POINT (-766029.281865715 1893204.56542005)",08031000905,2014/07/13,9.94208970761224,4.23023224012144,59.7846606908975,18.7719837720618
"POINT (-764750.057381544 1891586.4218553)",08031001000,2014/07/13,10.0351131136495,4.27059633308557,59.4958225279424,18.9340202112263
"POINT (-763269.311130168 1897720.81693811)",08031001101,2014/07/13,10.00215372127,4.20405182322181,57.3818355129187,1.37154733506415
"POINT (-763444.560652863 1896676.95336067)",08031001102,2014/07/13,9.98759458493183,4.19792823543164,57.78597334788,6.59408065237813
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/07/13,9.98600815163432,4.29776706622422,59.5822806699275,19.1397886872563
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/07/13,9.98163276624203,4.29601480285243,59.5845584386472,19.1457453831408
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/07/13,9.94640428502718,4.31450885761333,59.6097764717006,19.1979553161982
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/07/13,9.91935836035492,4.32758937194531,59.6179792950528,19.2147926715429
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/07/13,9.90410811095599,4.33894873933652,59.6245160294916,19.2266780235026
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/07/13,10.006995624505,4.22541023910262,57.6866278159621,5.39887962087478
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/07/13,9.97818553718294,4.20289446094176,58.1846474612141,10.8889363617235
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/07/13,9.97209019387102,4.19086781178894,58.3654644853319,12.5474758698495
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/07/13,9.95834642522242,4.1936084602748,58.8267953781418,15.989730531343
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/07/13,9.94047623272001,4.20603293759923,59.2738365872933,18.2264836712411
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/07/13,9.96250036317085,4.19894778557006,59.2072708738559,17.9592008959828
"POINT (-763858.17373433 1894726.32785669)",08031001902,2014/07/13,9.97132468643171,4.19425028091599,58.7466016643633,15.4696852996831
"POINT (-762525.40182543 1893423.91529279)",08031002000,2014/07/13,9.94330581782303,4.20380979851142,59.1786422126107,17.841009963372
"POINT (-763161.449462096 1891214.02994403)",08031002100,2014/07/13,10.0205352652929,4.27425083190475,59.5133566600645,18.9811447018143
"POINT (-760221.006561739 1895567.60731155)",08031002300,2014/07/13,9.96373414707399,4.23151039473149,58.8998318223027,16.4306213220876
"POINT (-761041.176945066 1894917.89170528)",08031002402,2014/07/13,9.9533605716191,4.21226082973666,58.8954201435657,16.4046610802559
"POINT (-761402.539361947 1895343.06956381)",08031002403,2014/07/13,9.96117137316087,4.20437984144146,58.6757859912436,14.9916222276964
"POINT (-761805.694959978 1894293.81674517)",08031002601,2014/07/13,9.94751973557871,4.20200363108369,58.9784749187813,16.870605000273
"POINT (-761253.686899574 1894199.83400182)",08031002602,2014/07/13,9.94306479755886,4.21211204996304,59.0718655358493,17.3508164913243
"POINT (-761879.874329486 1893437.16197803)",08031002701,2014/07/13,9.93647055044472,4.2103930601609,59.207562402318,17.9638817147922
"POINT (-761653.890432939 1892697.41365821)",08031002702,2014/07/13,10.0462038012068,4.26490648987696,59.3631116693104,18.5447214706439
"POINT (-761270.529818508 1893378.82193681)",08031002703,2014/07/13,10.055707712109,4.26227126935343,59.263476047492,18.1879095299381
"POINT (-761548.521804032 1892042.14159813)",08031002801,2014/07/13,10.0321427942834,4.27634456692151,59.4545763501391,18.8251980833823
"POINT (-762118.325015502 1891400.03158171)",08031002802,2014/07/13,10.0203441654895,4.27930917834749,59.505326038635,18.961221674702
"POINT (-761541.469946438 1891082.72880683)",08031002803,2014/07/13,10.0096919598101,4.29206490003088,59.5369506100033,19.039105926705
"POINT (-762244.745871537 1889846.48063418)",08031002901,2014/07/13,9.97854908729304,4.30519511350818,59.5885958367225,19.1545182993991
"POINT (-761658.991894078 1889539.08240089)",08031002902,2014/07/13,9.96918027056596,4.31704890069923,59.5996137674046,19.1773088718639
"POINT (-762183.547709746 1887902.82273439)",08031003001,2014/07/13,9.92186397956437,4.3391339618172,59.6223898138929,19.2223668101132
"POINT (-762287.630384761 1886400.34716713)",08031003002,2014/07/13,9.87696298178085,4.36222823534575,59.6293315333461,19.2355334454226
"POINT (-761053.703739518 1887359.22901912)",08031003003,2014/07/13,9.90865490093092,4.36228384941421,59.6270733003342,19.2311914898679
"POINT (-761087.40226741 1885964.0889346)",08031003004,2014/07/13,9.86936847507057,4.38457521735494,59.6310104997328,19.238531133295
"POINT (-760292.41871531 1894714.39915157)",08031003101,2014/07/13,9.94814031626957,4.23019344054355,59.0913510772897,17.4452557120673
"POINT (-760351.868100899 1894112.87267582)",08031003102,2014/07/13,10.0649341569573,4.27518943151347,59.2112425486662,17.9795760592879
"POINT (-760645.75317961 1893157.03292316)",08031003201,2014/07/13,10.049216668384,4.27752220882409,59.35079166779,18.5036931651418
"POINT (-760091.561474879 1893102.62729753)",08031003202,2014/07/13,10.0464892082168,4.29082983337871,59.3998204376055,18.6629281128468
"POINT (-760532.834285293 1891763.19432564)",08031003203,2014/07/13,10.0213120853534,4.29856790037251,59.5115812516479,18.9772154852963
"POINT (-759174.479891957 1892401.31733629)",08031003300,2014/07/13,10.0306425509068,4.32172611381589,59.5174103969506,18.9918044065203
"POINT (-760714.704528125 1890600.22458283)",08031003401,2014/07/13,9.99506634393003,4.31333742740627,59.5734346528352,19.1221738531786
"POINT (-760804.740684511 1888941.36314506)",08031003402,2014/07/13,9.9524378656922,4.33956405642511,59.614225295486,19.2064849339416
"POINT (-759177.559385847 1898413.72029887)",08031003500,2014/07/13,10.002333913352,4.27244277091591,58.8565421285404,16.173995074086
"POINT (-760075.995372733 1896772.41184214)",08031003601,2014/07/13,9.98376064051939,4.23966311716095,58.6621216206165,14.8957097989842
"POINT (-758711.602656888 1896668.84198998)",08031003602,2014/07/13,9.97838112411176,4.2734622879264,59.1210981096004,17.5852254356802
"POINT (-758836.876805673 1895453.91668353)",08031003603,2014/07/13,9.95664291918901,4.26656830625976,59.2375421749146,18.0865259264387
"POINT (-758946.879452619 1894238.61491865)",08031003701,2014/07/13,10.0657447903916,4.31255513529799,59.3703275862376,18.5687931413244
"POINT (-759398.874854845 1893257.09529624)",08031003702,2014/07/13,10.0478412466511,4.3068839390888,59.4341537601695,18.7666980534201
"POINT (-758614.737704518 1893137.5917392)",08031003703,2014/07/13,10.0441909154391,4.32968467363845,59.4968927792613,18.9398192328903
"POINT (-759150.776669316 1891304.06084929)",08031003800,2014/07/13,10.0075985580033,4.3361961243616,59.5729007794418,19.1210387525591
"POINT (-759399.210010653 1889707.7248291)",08031003901,2014/07/13,9.97126867603676,4.35402919024242,59.6100993856624,19.1983621302353
"POINT (-759495.051065392 1888077.75024703)",08031003902,2014/07/13,9.93064768507873,4.37829823896565,59.6257850978631,19.228729847103
"POINT (-759796.549851083 1884743.10806432)",08031004002,2014/07/13,9.84274305918928,4.42763676502343,59.6213307139838,19.5053366616559
"POINT (-758244.44703429 1884523.9642366)",08031004003,2014/07/13,9.25544715451502,4.405128705798,59.6216368931522,19.5060366306995
"POINT (-757585.295505442 1883074.80394661)",08031004004,2014/07/13,9.20251857478607,4.44304002322294,59.6219102980456,19.5065596529688
"POINT (-759644.338655629 1887078.27431191)",08031004005,2014/07/13,9.90452405870429,4.39178039250717,59.6295642161894,19.2358420499375
"POINT (-759703.105735536 1886130.25429081)",08031004006,2014/07/13,9.87950123826952,4.40636776698736,59.6201554904657,19.5029738843002
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/07/13,9.98235244661938,4.32155635704193,60.2593108786838,18.9341628063041
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/07/13,10.1103382714869,4.42501515211821,60.4724130825789,19.379752217318
"POINT (-757247.441971463 1895305.21422783)",08031004103,2014/07/13,10.0838142768647,4.36238863411285,59.4696225295874,18.867209103763
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/07/13,10.0778370493174,4.4156386740732,60.4973102528272,19.4238613688901
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/07/13,10.0989348030907,4.56461220081793,60.5737283778917,19.5488632689568
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/07/13,10.1075985822542,4.48516783537093,60.5460325394413,19.5053700031858
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/07/13,10.0607692802552,4.36161993833938,59.5196064419115,18.9972565496962
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/07/13,10.0553609583567,4.41479347299132,59.5900921103265,19.1577149235404
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/07/13,10.0343816330196,4.35621166841722,59.5561465197708,19.0837845403822
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/07/13,10.0319616682117,4.38053305396603,59.582404419116,19.1415160058878
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/07/13,10.000095213788,4.37951389883323,59.6046814531253,19.18757017047
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/07/13,10.0281772555882,4.41877030053201,59.607549892562,19.1933085291256
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/07/13,9.99619568922902,4.42904157447326,59.6209683394505,19.2195477132522
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/07/13,10.0473510148881,4.47043286194806,60.5608657190396,19.5289196438421
"POINT (-754299.35321448 1892775.40756768)",08031004404,2014/07/13,10.0309021131405,4.47450697501172,60.5666649941261,19.5379663079792
"POINT (-754039.505049127 1890869.82764274)",08031004405,2014/07/13,9.99416850273952,4.49939684206675,60.5762524263339,19.5527245333889
"POINT (-767520.596905062 1889980.79981647)",08031004503,2014/07/13,9.96313060607405,4.33579928964226,60.0721494891982,19.4784590438399
"POINT (-767522.279033715 1890792.89635062)",08031004504,2014/07/13,9.85582729670761,4.28223722959751,60.059178525857,19.4453512823747
"POINT (-766306.229762702 1890657.31027641)",08031004505,2014/07/13,9.99486748687007,4.30574636138705,60.0436867069261,19.4260423069247
"POINT (-766351.202499143 1889852.39113538)",08031004506,2014/07/13,9.9688194798268,4.31653922308177,59.5976305400063,19.1701846404871
"POINT (-767656.668318118 1888746.31945091)",08031004601,2014/07/13,9.9239361521843,4.35013144427953,60.0738454624939,19.4924366788985
"POINT (-766467.019289413 1888640.05981477)",08031004602,2014/07/13,9.9289928022917,4.33309620939037,59.6101845982097,19.1999177643858
"POINT (-766601.703237733 1887007.50747584)",08031004603,2014/07/13,9.87547139495111,4.35332693761597,59.609232209063,19.2040379149609
"POINT (-767980.192037254 1887217.4687655)",08031004700,2014/07/13,9.87385713224239,4.36965435737637,60.0493075370773,19.4614231774865
"POINT (-768128.514418205 1885538.85746805)",08031004801,2014/07/13,9.82021308772527,4.38579518779534,60.015443889389,19.4097197878516
"POINT (-756607.102291844 1889168.06664697)",08031005001,2014/07/13,9.95887216203553,4.43525629214037,59.6277557891886,19.2324496524024
"POINT (-755850.857661071 1888762.91046145)",08031005002,2014/07/13,9.95064432641021,4.46392121243139,59.6190376839644,19.5006518333669
"POINT (-757599.442313717 1887575.74397904)",08031005102,2014/07/13,9.92143471465664,4.43140806865772,59.6191860957351,19.5009612108473
"POINT (-758358.38989687 1887334.16492217)",08031005104,2014/07/13,9.91405452231818,4.41611330458803,59.6301850571389,19.2370032909947
"POINT (-756591.547238632 1887243.46064427)",08031005200,2014/07/13,9.91593477407946,4.46443442406499,59.6205048610097,19.5037300291924
"POINT (-758506.949258431 1886123.80839724)",08031005300,2014/07/13,9.88380949571825,4.43260273284569,59.6206827171018,19.5040863899468
"POINT (-767841.666685376 1883859.32735311)",08031005502,2014/07/13,9.76840422243769,4.39428812638588,60.024699173674,19.4203354043768
"POINT (-767790.896525222 1882434.04245721)",08031005503,2014/07/13,9.72365668017262,4.40286295736544,60.0403536718994,19.4292151413494
"POINT (-756711.205344927 1881012.94485128)",08031006701,2014/07/13,9.076028726467,4.48688851240289,59.6220133949895,19.5067005434827
"POINT (-755484.01925491 1880955.96509527)",08031006804,2014/07/13,9.05647143313903,4.51707565309853,58.6059563747045,19.9136052996744
"POINT (-756162.206064285 1882589.17071651)",08031006809,2014/07/13,9.15553145384258,4.48149575276913,59.6219519932639,19.5067047276159
"POINT (-754804.428414889 1882671.64981612)",08031006810,2014/07/13,9.13982132145291,4.51479802163857,59.6219570494547,19.5067513113456
"POINT (-755163.024308296 1884220.32100911)",08031006811,2014/07/13,9.22028075781742,4.4868157276317,59.6218906212826,19.5066214149784
"POINT (-756521.81320828 1884385.64659915)",08031006812,2014/07/13,9.23809034787794,4.44825278912958,59.6218084522371,19.5064360622376
"POINT (-753085.412452384 1884967.06725848)",08031006813,2014/07/13,9.2167378176397,4.53536550260319,59.62192040537,19.506692709265
"POINT (-753732.692234547 1884038.34958335)",08031006814,2014/07/13,9.19564613790307,4.52948159905223,59.6219366990569,19.5067240894836
"POINT (-756697.076672247 1885941.55253596)",08031006901,2014/07/13,9.88608578427264,4.4825660734244,59.6213804196823,19.505556844182
"POINT (-752588.984581444 1883333.57572124)",08031007006,2014/07/13,9.13931479080975,4.56915845098361,58.6059264308441,19.9136278289084
"POINT (-755130.496890958 1887035.17791744)",08031007013,2014/07/13,9.91483397537325,4.51180189516797,59.6213226091796,19.5054434274176
"POINT (-752689.263510968 1888931.94347074)",08031007037,2014/07/13,9.95693948441405,4.56927426610873,60.7017029168075,19.9123144902583
"POINT (-754592.938587935 1888966.89956221)",08031007088,2014/07/13,9.95605924122374,4.50192879119443,59.6202481159788,19.5031945333517
"POINT (-753687.337351927 1889201.23122368)",08031007089,2014/07/13,9.96144812599058,4.53019876721511,59.6207972614205,19.5043454722001
"POINT (-749263.823202497 1898759.43454961)",08031008304,2014/07/13,10.1099366787881,4.68850883883679,60.5804366936081,19.5590883063642
"POINT (-748169.954159022 1898716.82389777)",08031008305,2014/07/13,10.1043188447537,4.7365947397678,60.5810066368899,19.5599514671796
"POINT (-749082.402010518 1897827.54732521)",08031008306,2014/07/13,10.0969816773482,4.6888796398401,60.5805776859481,19.5593019160725
"POINT (-748497.883288708 1896791.72759689)",08031008312,2014/07/13,10.0806152468273,4.70861468637522,60.7020315766548,19.9128625484386
"POINT (-747023.807996884 1898338.45866855)",08031008386,2014/07/13,10.0946673432956,4.78472017005963,60.7023601984047,19.9134101970788
"POINT (-747559.132937362 1897498.09205528)",08031008387,2014/07/13,10.0863623180038,4.75435894653307,60.7022810635524,19.9132783434375
"POINT (-745106.670868051 1897505.61964328)",08031008388,2014/07/13,10.077132104355,4.86580083524481,60.7024772859789,19.9136052757907
"POINT (-741783.942418516 1897674.25958747)",08031008389,2014/07/13,10.0607095511926,5.01492196901799,60.7025012883359,19.913645367065
"POINT (-742792.008079102 1896225.03094712)",08031008390,2014/07/13,10.0545006702606,4.9658982499337,60.7024994694388,19.9136424096288
"POINT (-741241.354541087 1895965.47696365)",08031008391,2014/07/13,10.0452719888219,5.03552887589559,59.6993723463558,20.4833595244697
"POINT (-769290.120551082 1885522.02991569)",08031011902,2014/07/13,9.81423388753658,4.40557380748076,59.9029547238732,19.2090391364146
"POINT (-770367.388350482 1886255.01940178)",08031011903,2014/07/13,9.83102783415327,4.42391867344953,59.76533236758,18.9182328938764
"POINT (-769537.811928536 1883803.10427262)",08031012001,2014/07/13,9.76133939562567,4.42118129324107,59.8336772325342,19.0655900166628
"POINT (-770421.829870191 1881862.16831146)",08031012010,2014/07/13,9.70424005992223,4.45158005249766,59.733594265673,18.7929551509157
"POINT (-772592.429619623 1882641.51136204)",08031012014,2014/07/13,9.72537794479944,4.50041648469026,58.7373630692594,15.382157095921
"POINT (-757362.729133528 1889410.07833894)",08031015300,2014/07/13,9.96394102083651,4.4099886736278,59.6242495251111,19.2258151023728
"POINT (-766431.434522805 1899666.92413428)",08031015400,2014/07/13,9.96984376897232,4.28662294415099,58.85594341514,14.4327283516569
"POINT (-758275.794930074 1888264.36014343)",08031015500,2014/07/13,9.93673939803543,4.40317586541466,59.6273979004871,19.2317743511814
"POINT (-765062.6205586 1886581.5785536)",08031015600,2014/07/13,9.87000404267575,4.34848998060928,59.6228244464541,19.2254306991978
"POINT (-766969.708196466 1885526.48481089)",08031015700,2014/07/13,9.82570888391521,4.37168496207786,59.5963627750401,19.1851526179493
"POINT (-735643.807088432 1904746.17157335)",08031980000,2014/07/13,10.7001641148051,5.63342317870373,56.8214285703614,25.6008886828662
"POINT (-750609.019967399 1898069.6042623)",08031980100,2014/07/13,10.1070543923416,4.62427337886884,60.5785030926136,19.5561534353834
"POINT (-766134.50034474 1898820.95793947)",08031000102,2014/07/27,10.2756774151287,0.588283939723061,58.0832026188114,12.9760625355935
"POINT (-763711.527376102 1899404.85248987)",08031000201,2014/07/27,10.4045021750358,0.0684955532128928,57.3666377466473,11.4164144863368
"POINT (-763815.747625989 1898572.25851956)",08031000202,2014/07/27,10.439878532765,0.0265315268698058,56.5890691270244,8.23036724074006
"POINT (-766186.357097292 1898011.14334305)",08031000301,2014/07/27,10.3067462468738,0.585100006569991,58.0863517670977,12.9800030152224
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/07/27,10.1500484692422,0.759529893481503,58.1075114995787,13.0058185700983
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/07/27,10.3650499512681,0.456201267439288,58.0814820686725,12.973898866625
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/07/27,10.4570371581286,0.13886521901225,57.635696214175,12.1568324175969
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/07/27,10.3295233925962,0.215791377361121,57.9912507568995,12.8497622376042
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/07/27,10.1008384936983,0.654342379377655,58.1111973129991,13.0101976478917
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/07/27,10.2599085744557,0.40391605207902,58.1064726608523,13.0045780310315
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/07/27,10.1868630124843,0.218441659263795,58.0975450128415,12.9938025594346
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/07/27,10.0196805336469,0.515555004300899,58.1120749546626,13.0112352158306
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/07/27,10.1476008909546,0.225533016214872,58.1115553899969,13.0106212217516
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/07/27,10.0333294285278,0.034974447581499,57.9548666522593,12.8075927386253
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/07/27,9.77342072929584,0.591180373060386,58.1122358042918,13.0114251657945
"POINT (-766188.624786908 1891860.42316043)",08031000903,2014/07/27,9.88127906554551,0.290025497752314,58.11223086896,13.0114193430644
"POINT (-767268.273994791 1893322.27668872)",08031000904,2014/07/27,9.93083240853343,0.477571144585461,58.1122068154213,13.0113909344081
"POINT (-766029.281865715 1893204.56542005)",08031000905,2014/07/27,10.0473615280009,0.134721844247533,58.1121408367792,13.0113130318602
"POINT (-764750.057381544 1891586.4218553)",08031001000,2014/07/27,9.81056951032915,0.226795611561024,57.9553402677604,12.8081119170246
"POINT (-763269.311130168 1897720.81693811)",08031001101,2014/07/27,10.247401924658,0.0225206138282919,56.7996022601875,9.57088492661881
"POINT (-763444.560652863 1896676.95336067)",08031001102,2014/07/27,10.1007352739648,0.0868305877627612,57.7505992286921,12.5219585324911
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/07/27,9.68026285303496,0.691082382326769,57.9553511834353,12.8081238750522
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/07/27,9.51424614254701,0.821851749105534,57.9553512382214,12.8081239350491
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/07/27,9.45355268352105,1.09418459392121,57.955351775545,12.8081245237139
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/07/27,9.35706899954531,1.26795766226149,57.9553518317721,12.8081245854227
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/07/27,9.19975168996351,1.40262454453183,57.9553518417702,12.8081245962259
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/07/27,9.78149339094447,0.178905005940631,57.659847929524,12.3555489436866
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/07/27,9.38416444642162,0.0465389990374837,57.9055087512265,12.7498569505658
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/07/27,9.74500117738718,0.0544526991386723,57.9294272943999,12.7787332790037
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/07/27,9.36778817575229,0.0152484285801217,57.9515462326327,12.8039342975657
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/07/27,9.38517594485888,0.132502018666277,57.9551318510842,12.8078835318174
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/07/27,9.76665773884578,0.0135847132232717,57.9549646763961,12.807700247331
"POINT (-763858.17373433 1894726.32785669)",08031001902,2014/07/27,9.8691327255892,0.068399867792095,57.9498041635903,12.802001870052
"POINT (-762525.40182543 1893423.91529279)",08031002000,2014/07/27,9.24097303951105,0.107576039094911,57.9548718330944,12.8075984215774
"POINT (-763161.449462096 1891214.02994403)",08031002100,2014/07/27,9.44361074875711,0.518636699688565,57.9553440962638,12.8081161111625
"POINT (-760221.006561739 1895567.60731155)",08031002300,2014/07/27,8.66676632057668,0.232033930261745,57.9527099034013,12.805220134601
"POINT (-761041.176945066 1894917.89170528)",08031002402,2014/07/27,8.81985027841316,0.0701758387406826,57.9526487698105,12.805152682454
"POINT (-761402.539361947 1895343.06956381)",08031002403,2014/07/27,9.02320072206514,0.0256617074589801,57.9477980396917,12.7997654379007
"POINT (-761805.694959978 1894293.81674517)",08031002601,2014/07/27,9.0243426419265,0.0456566007087559,57.9536187691767,12.8062216366356
"POINT (-761253.686899574 1894199.83400182)",08031002602,2014/07/27,8.81213822598627,0.106191806547451,57.9543563177551,12.8070325680111
"POINT (-761879.874329486 1893437.16197803)",08031002701,2014/07/27,8.9949153241814,0.165597902981715,57.9549674883448,12.8077033309504
"POINT (-761653.890432939 1892697.41365821)",08031002702,2014/07/27,8.97087824020144,0.37236396114255,57.955263571655,12.8080278875406
"POINT (-761270.529818508 1893378.82193681)",08031002703,2014/07/27,8.83924230896215,0.259498993700689,57.9551108419742,12.8078605026983
"POINT (-761548.521804032 1892042.14159813)",08031002801,2014/07/27,8.97815684818268,0.577379778032326,57.9553268756184,12.8080972456486
"POINT (-762118.325015502 1891400.03158171)",08031002802,2014/07/27,9.16580048576721,0.658469662933927,57.9553424918014,12.8081143534837
"POINT (-761541.469946438 1891082.72880683)",08031002803,2014/07/27,9.04237426167878,0.855727602689842,57.9553476920039,12.808120050248
"POINT (-762244.745871537 1889846.48063418)",08031002901,2014/07/27,9.22391251173493,1.05829447673171,57.9553513504097,12.8081240579436
"POINT (-761658.991894078 1889539.08240089)",08031002902,2014/07/27,9.1267779141332,1.20233366748379,57.9553516130831,12.8081243456943
"POINT (-762183.547709746 1887902.82273439)",08031003001,2014/07/27,9.15289467653275,1.40151129670697,57.9553518352142,12.8081245890332
"POINT (-762287.630384761 1886400.34716713)",08031003002,2014/07/27,9.08351528150012,1.49684111853267,57.9553518460914,12.8081246009505
"POINT (-761053.703739518 1887359.22901912)",08031003003,2014/07/27,9.05316128284367,1.4976940703682,57.9553518438175,12.8081245984568
"POINT (-761087.40226741 1885964.0889346)",08031003004,2014/07/27,9.02607519481115,1.5380033520588,57.9553518465376,12.8081246014367
"POINT (-760292.41871531 1894714.39915157)",08031003101,2014/07/27,8.56962176569717,0.225096093951559,57.9544730978829,12.8071608200146
"POINT (-760351.868100899 1894112.87267582)",08031003102,2014/07/27,8.6201480746429,0.287324435039657,57.954978728985,12.8077156572882
"POINT (-760645.75317961 1893157.03292316)",08031003201,2014/07/27,8.6897636245088,0.429809733793786,57.9552503371599,12.8080133858552
"POINT (-760091.561474879 1893102.62729753)",08031003202,2014/07/27,8.59380755760249,0.570990188163483,57.9552957526984,12.8080631477318
"POINT (-760532.834285293 1891763.19432564)",08031003203,2014/07/27,8.78173108070954,0.849937946470285,57.9553437466291,12.808115728141
"POINT (-759174.479891957 1892401.31733629)",08031003300,2014/07/27,8.57203607379302,0.971066035405469,57.9553448108974,12.8081168940377
"POINT (-760714.704528125 1890600.22458283)",08031003401,2014/07/27,8.92497382103016,1.11318042098889,57.9553507390342,12.808123388199
"POINT (-760804.740684511 1888941.36314506)",08031003402,2014/07/27,9.03029410659101,1.38040664637561,57.9553517937892,12.8081245436523
"POINT (-759177.559385847 1898413.72029887)",08031003500,2014/07/27,8.77145891479047,0.740549688867889,57.9520650515616,12.8045080776446
"POINT (-760075.995372733 1896772.41184214)",08031003601,2014/07/27,8.85098560506631,0.380522003749152,57.9473449342439,12.7992586704256
"POINT (-758711.602656888 1896668.84198998)",08031003602,2014/07/27,8.50159212237851,0.760805102001571,57.9546304061181,12.8073335177711
"POINT (-758836.876805673 1895453.91668353)",08031003603,2014/07/27,8.38807549555462,0.65757111692601,57.9550507188544,12.8077945915856
"POINT (-758946.879452619 1894238.61491865)",08031003701,2014/07/27,8.46163563766073,0.694219018908489,57.9552707757005,12.8080357811495
"POINT (-759398.874854845 1893257.09529624)",08031003702,2014/07/27,8.51182802417532,0.719130601331908,57.9553172971668,12.8080867519106
"POINT (-758614.737704518 1893137.5917392)",08031003703,2014/07/27,8.50023248692947,0.964915900155146,57.955340581913,12.8081122612022
