WKT,GEOID,week_ending,biweekly_average_o3_pred,biweekly_average_o3_var
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/01/12,30.3657001196216,49.7454463871851
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/01/26,38.8447934634481,38.0432039357273
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/02/09,32.0114414057152,34.2140828483126
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/02/23,39.1540977240733,14.4546078615279
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/03/09,38.1382876274506,25.5033329169805
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/03/23,47.1020407995736,11.9551891338048
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/04/06,50.1836514370308,10.3581771364469
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/04/20,51.4081517188442,12.7366277160077
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/05/04,54.0437806248976,9.25631819533585
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/05/18,48.996294703544,18.8498741650282
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/06/01,52.8929355913311,15.2125598671193
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/06/15,54.2823968819904,14.6343918292778
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/06/29,55.6938775510204,15.1096371413078
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/07/13,60.4973102528272,19.4238613688901
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/07/27,58.4183615443184,13.0114279921374
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/08/10,56.1149115486664,14.9303405152834
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/08/24,53.5204028962309,16.2112481957638
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/09/07,47.7047921600897,24.6843481334983
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/09/21,44.2601314534175,23.7991283947379
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/10/05,45.793631850589,25.881354570106
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/10/19,41.2431193894433,37.5634646445269
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/11/02,39.0751814030237,23.5251012768534
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/11/16,32.2879481899606,29.0056906061044
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/11/30,37.746582494218,29.6122479212973
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/12/14,22.2953734034661,93.6399562350269
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/12/28,25.2887312844557,43.8787029193032
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/01/12,33.8253988523942,59.1328419096722
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/01/26,40.6367956625187,41.2967270477249
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/02/09,34.0649148132442,38.875142865544
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/02/23,39.4290251188824,15.7294331254608
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/03/09,38.4209130227751,26.7511524572356
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/03/23,47.1020408001155,11.9551891340977
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/04/06,50.1836587086999,10.3581817156063
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/04/20,51.408155379438,12.736630998455
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/05/04,54.056658275245,9.27447221381309
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/05/18,49.3452672171049,19.7938654887593
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/06/01,53.4108679589826,16.4757909799979
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/06/15,54.3390862998711,15.1533426155199
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/06/29,55.6938775510204,15.1096371413078
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/07/13,60.5737283778917,19.5488632689568
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/07/27,58.4183628530772,13.0114293828326
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/08/10,56.1067445231597,15.3273887633454
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/08/24,53.5204044197503,16.2112516144727
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/09/07,47.7037617481646,24.9968446843055
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/09/21,44.2416964366928,24.2569868266734
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/10/05,45.805160464946,26.4687800083073
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/10/19,41.2873170577995,38.5808552449768
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/11/02,39.1803895844832,24.2420585727623
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/11/16,32.2879481899606,29.0056906061044
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/11/30,37.9554651953173,30.9662336741806
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/12/14,23.5914764357783,103.736707991908
"POINT (-751891.735809772 1897129.74117282)",08031004106,2014/12/28,27.6265491278062,50.7086979670764
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/01/12,31.6641287837944,53.9040765883253
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/01/26,39.6634993346392,39.7918205306678
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/02/09,32.9638171864772,36.6730063537219
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/02/23,39.2743517538834,15.0999786284748
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/03/09,38.3368234580766,26.1859228265643
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/03/23,47.1020408001052,11.9551891340921
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/04/06,50.1836577038532,10.358181082831
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/04/20,51.4081549660413,12.7366306277639
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/05/04,54.0528123446395,9.26913384087633
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/05/18,49.1480021812339,19.3149354107285
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/06/01,53.1438804188908,15.8948312833021
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/06/15,54.3223749171254,14.9018439343335
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/06/29,55.6938775510204,15.1096371413078
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/07/13,60.5460325394413,19.5053700031858
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/07/27,58.4183627252314,13.011429246983
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/08/10,56.130438199937,15.1372151715991
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/08/24,53.5204042819941,16.2112513053547
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/09/07,47.6976684749628,24.8414666585638
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/09/21,44.2323152846585,24.0345394935706
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/10/05,45.822744175399,26.185188695447
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/10/19,41.2602512459335,38.0987119181009
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/11/02,39.1218076245363,23.9064791946719
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/11/16,32.2879481899606,29.0056906061044
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/11/30,37.9047541986448,30.3488898939385
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/12/14,22.817603758132,98.5267555382646
"POINT (-753885.244523157 1897174.80263756)",08031004107,2014/12/28,26.3500825228214,47.4066584130753
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/01/12,29.8288095440159,45.5981743410307
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/01/26,38.3170792387676,35.7522436569706
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/02/09,31.5047103001632,31.1585002487691
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/02/23,39.0220552795213,13.9581853664194
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/03/09,38.0456479049847,25.0704962658438
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/03/23,47.3392856897526,11.768389295841
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/04/06,50.4285251642056,10.1963144599833
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/04/20,51.6785450376544,12.5376035107097
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/05/04,54.2052147831501,9.08868634799042
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/05/18,49.0276640788814,18.1575641009471
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/06/01,52.6807925691171,14.2340775710766
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/06/15,54.2701156835656,14.4009340992104
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/07/13,59.5196064419115,18.9972565496962
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/07/27,57.9553451861763,12.8081173051517
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/08/10,55.8801709351479,14.7455991901763
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/08/24,52.7767720588972,15.9579287098787
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/09/07,47.5813258521325,24.3670443105497
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/09/21,44.2200375473652,23.5084760159674
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/10/05,45.6368889889464,25.5665973295706
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/10/19,41.3783480303905,37.1000542399234
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/11/02,39.1005562020209,23.2265834623807
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/11/16,32.5716335348728,28.4032443399557
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/11/30,37.7122334633358,29.1372924923935
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/12/14,21.8643053279328,89.703223035307
"POINT (-757365.065132073 1894086.22607241)",08031004201,2014/12/28,24.9818885404499,39.6775035730185
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/01/12,31.4284291224079,50.8958134562073
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/01/26,39.3954588477573,38.2850373208899
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/02/09,32.8615217611231,34.8544694962241
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/02/23,39.1064908251469,14.432071031721
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/03/09,37.9964762963697,25.3768185742955
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/03/23,47.3392857016261,11.7683893012245
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/04/06,50.4285566856367,10.1963308527827
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/04/20,51.678564365029,12.5376176023502
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/05/04,54.2293408074534,9.11700491142227
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/05/18,49.232227013647,18.7816588204516
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/06/01,53.0450894517125,15.3075492407314
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/06/15,54.2802286566836,14.5848411432887
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/07/13,59.5900921103265,19.1577149235404
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/07/27,57.9553513873397,12.808124098399
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/08/10,55.8889694649706,14.8651907864214
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/08/24,52.7767773572631,15.957946394341
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/09/07,47.5899997146197,24.4749487477131
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/09/21,44.2314775771088,23.6575330253167
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/10/05,45.6330250006007,25.7507023547854
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/10/19,41.3786553544493,37.4066811006418
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/11/02,39.1327114918119,23.4359883133752
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/11/30,37.677556503174,29.4811609762283
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/12/14,22.4292208173633,94.0638999785716
"POINT (-755795.554182108 1893939.04816336)",08031004202,2014/12/28,26.5213104039946,44.8616259024521
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/01/12,30.4838199987808,47.8955798663537
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/01/26,38.7768501116338,36.9229124558762
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/02/09,32.0933701994795,32.8791864351686
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/02/23,39.10055710839,13.9281241056023
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/03/09,38.0814908688321,24.9078695582549
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/03/23,47.3392856998913,11.768389300438
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/04/06,50.4285464057698,10.1963255068033
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/04/20,51.6785585172823,12.5376133387951
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/05/04,54.2185274772659,9.10460037080827
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/05/18,49.1143072554969,18.4385718473142
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/06/01,52.840371719454,14.7452134405609
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/06/15,54.2592095391554,14.3513660325931
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/07/13,59.5561465197708,19.0837845403822
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/07/27,57.9553496142636,12.8081221560421
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/08/10,55.8234762513582,14.6898083938157
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/08/24,52.7767758777342,15.95794145615
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/09/07,47.5835668509689,24.3228464887324
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/09/21,44.2385463994896,23.4430982040666
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/10/05,45.5942451797022,25.4830975689192
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/10/19,41.4019718843327,36.9553112528678
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/11/02,39.1068246545289,23.1247721105403
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/11/30,37.7109392540155,28.9583931331639
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/12/14,22.1618024640369,90.1541106365527
"POINT (-757843.524647729 1892701.45195477)",08031004301,2014/12/28,25.6436526450858,42.0604850675485
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/01/12,31.165361631766,50.0973978550767
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/01/26,39.228931343866,37.9423928204317
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/02/09,32.6576827694865,34.3598146517366
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/02/23,39.1288371613916,14.1414719694192
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/03/09,38.0570360419044,25.0477074930888
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/03/23,47.3392857014861,11.768389301161
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/04/06,50.4285550319593,10.1963299928043
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/04/20,51.678563484012,12.5376169600093
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/05/04,54.2270513418483,9.11441757640248
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/05/18,49.2002909598269,18.693221580745
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/06/01,52.9904168221718,15.1681240871866
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/06/15,54.2635434206182,14.4371377873928
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/07/13,59.582404419116,19.1415160058878
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/07/27,57.9553511328713,12.8081238196364
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/08/10,55.8280961530159,14.7447958090507
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/08/24,52.7767771496118,15.9579457012709
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/09/07,47.5878118982765,24.3731207309702
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/09/21,44.2439958011176,23.512257508574
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/10/05,45.592588382572,25.5680619225146
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/10/19,41.4016786270622,37.0968345374056
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/11/02,39.1222215731133,23.2213447549971
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/11/30,37.6936606016426,29.1156348626041
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/12/14,22.3849073918647,92.0725307843325
"POINT (-757075.034743722 1892634.1010422)",08031004302,2014/12/28,26.2865669906521,44.1518207971506
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/01/12,32.0791858971292,52.7477213006757
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/01/26,39.7860922614217,39.0193131639026
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/02/09,33.3219175550077,35.8916727557695
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/02/23,39.2383461107704,14.1221739394239
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/03/09,38.1000762563605,24.889965286117
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/03/23,47.3392857017311,11.7683893012721
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/04/06,50.4285588939733,10.1963320012026
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/04/20,51.6785654700719,12.5376184080249
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/05/04,54.2333656248764,9.12150263800604
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/05/18,49.3079143250311,18.9779607324716
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/06/01,53.1535049559274,15.5829894424794
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/06/15,54.2552465254726,14.3891691895995
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/07/13,59.6046814531253,19.18757017047
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/07/27,57.9553516925667,12.808124432766
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/08/10,55.7629541275423,14.6913188251184
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/08/24,52.7767776009302,15.9579472076188
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/09/07,47.5901637231216,24.3304878715745
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/09/21,44.2648806190499,23.4488359434337
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/10/05,45.544236483651,25.4876863250538
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/10/19,41.4298017193635,36.956017019273
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/11/02,39.1299830154637,23.1218081371402
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/11/30,37.6942713772819,28.9420861258271
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/12/14,22.7635302606952,92.6224256182531
"POINT (-757659.981666176 1891052.49017898)",08031004303,2014/12/28,27.0542782535799,46.3574615326325
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/01/12,32.2434986227072,53.1875833350824
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/01/26,39.8795308487424,39.1805097420749
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/02/09,33.4342207226649,36.1284879813822
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/02/23,39.181194249448,14.4561232388025
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/03/09,38.0216973911276,25.2678971394121
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/03/23,47.3392857017382,11.7683893012754
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/04/06,50.4285591972964,10.1963321589419
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/04/20,51.6785656116303,12.5376185112334
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/05/04,54.2340986700662,9.12231475157922
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/05/18,49.3262244332593,19.022641373806
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/06/01,53.1860837386807,15.6507267859957
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/06/15,54.2711342785895,14.5656690625759
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/07/13,59.607549892562,19.1933085291256
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/07/27,57.9553517297511,12.8081244735005
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/08/10,55.834275110941,14.8314353483217
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/08/24,52.7767776298481,15.9579473041369
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/09/07,47.5942220148108,24.4515144497072
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/09/21,44.2524391510376,23.6201208981123
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/10/05,45.5898299279526,25.7013958805341
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/10/19,41.4023358213845,37.3179141230098
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/11/02,39.1461460093466,23.3719184577224
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/11/30,37.6687795577596,29.3628211600874
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/12/14,22.7416920189492,94.8531769769896
"POINT (-755935.522284827 1892518.17201644)",08031004304,2014/12/28,27.1865909317945,46.7090868762194
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/01/12,33.367406035447,55.8964251745036
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/01/26,40.4527329787509,40.0473798157066
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/02/09,34.0877568517335,37.3749535788221
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/02/23,39.2879190568978,14.5139435235523
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/03/09,38.0508296901028,25.1828283320688
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/03/23,47.3392857017496,11.7683893012805
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/04/06,50.4285601203508,10.1963326389643
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/04/20,51.678566010438,12.5376188019993
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/05/04,54.2372000458332,9.12572719542355
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/05/18,49.4415409586157,19.2788956273163
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/06/01,53.3394787610206,15.9762507773963
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/06/15,54.2653939426646,14.5581414673804
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/07/13,59.6209683394505,19.2195477132522
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/07/27,57.955351829083,12.8081245823154
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/08/10,55.7728330656334,14.8073729245314
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/08/24,52.7767777048883,15.9579475545951
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/09/07,47.5989793084957,24.43619967809
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/09/21,44.2759816976778,23.5937800489479
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/10/05,45.5417087688805,25.6665397568613
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/10/19,41.4300927590133,37.251947953569
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/11/02,39.1627194623319,23.3230337017733
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/11/30,37.660179307768,29.2711169022314
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/12/14,23.1526406026085,95.9414626356752
"POINT (-756089.506233657 1890922.27393588)",08031004306,2014/12/28,27.9618466873254,48.5630038830994
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/01/12,32.4488601534156,56.0472139560793
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/01/26,40.0855160139065,40.5208909894368
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/02/09,33.4312539128073,37.6913405007094
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/02/23,39.2942724348466,14.8851601256679
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/03/09,38.1094730482178,25.7010356717866
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/03/23,47.1020408001146,11.9551891340972
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/04/06,50.1836584270189,10.3581815382254
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/04/20,51.4081552759847,12.7366309056889
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/05/04,54.055050294433,9.27224887897987
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/05/18,49.2290089887214,19.5288164194881
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/06/01,53.2589237643787,16.1642313937094
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/06/15,54.2817865942475,14.7857534120863
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/06/29,55.6938775510204,15.1096371413078
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/07/13,60.5608657190396,19.5289196438421
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/07/27,58.4183628235743,13.0114293514826
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/08/10,56.0721230434607,15.0169030217016
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/08/24,53.5204043894566,16.2112515464951
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/09/07,47.7175939855459,24.7686928110166
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/09/21,44.2915748523499,23.9102467153798
"POINT (-754280.827309721 1893660.93145405)",08031004403,2014/10/05,45.7492535960386,26.0165209662186
