WKT,GEOID,week_ending,biweekly_average_pm_pred,biweekly_average_pm_var
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/03/23,3.77846029948939,0.743072898258518
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/04/06,5.20607685119025,1.1768193422039
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/04/20,4.94093964525511,1.03326416021702
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/05/04,4.23709781869924,1.05699493152588
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/05/18,5.13218781161137,0.399141693721737
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/06/01,6.59323094838725,0.687566220845178
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/06/15,7.51492405405284,1.10454294500293
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/06/29,6.84969979936281,0.196899865093402
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/07/13,9.98235244661938,4.32155635704193
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/07/27,8.3700541071783,1.12437059449774
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/08/10,7.02137205777549,1.52020048217106
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/08/24,7.29014950958243,0.661018069256411
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/09/07,5.83085317700341,1.26889804497682
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/09/21,6.10057169129883,1.57720460044737
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/10/05,6.89477315198677,1.05741450362077
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/10/19,6.65555679330006,1.91748758282919
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/11/02,9.0468410952815,2.63420415367614
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/11/16,7.947561894408,6.41651627571652
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/11/30,6.97015959042091,1.35315040394308
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/12/14,15.342051755658,9.22200206689986
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/12/28,9.78657527536612,2.78443975702244
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/01/12,11.1067328138086,9.95354351801428
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/01/26,6.10519392886886,1.84702931942689
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/02/09,16.9810185088321,30.7328814548258
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/02/23,12.5440729833561,22.0463014585696
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/03/09,9.72973931853756,2.57294880971232
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/03/23,3.83868535665454,0.852008137400387
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/04/06,5.45232311270644,1.22051382805284
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/04/20,5.05777102981537,1.08808822104567
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/05/04,4.35770957016835,1.11723691213957
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/05/18,5.10932586000686,0.509643898173218
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/06/01,6.53836927337306,0.747282981920644
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/06/15,7.55693029720036,1.14457029880453
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/06/29,6.70309652465625,0.378373928987046
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/07/13,10.1103382714869,4.42501515211821
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/07/27,8.57986677751497,1.36823327619087
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/08/10,7.18366092127604,1.55818833441842
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/08/24,7.22779530070833,0.815085129022349
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/09/07,5.91168806874693,1.3682123261906
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/09/21,6.16459141690885,1.74622650584899
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/10/05,6.86236283317639,1.19402929429188
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/10/19,6.68699694331265,2.00623223422516
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/11/02,9.11451847986989,3.00176513032572
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/11/16,8.22599326633084,6.6261024929114
